client_id,full_name,phone,email,client_type
793,Nursultan Akhmetov,+77284248553,nursultan.akhmetov93@example.com,seller
794,Timur Nurpeis,+77132506072,timur.nurpeis94@example.com,buyer
795,Erlan Ibragimov,+77943443205,erlan.ibragimov95@example.com,seller
796,Omir Rysbek,+77050625936,omir.rysbek96@example.com,seller
797,Zhanar Rysbek,+77328031438,zhanar.rysbek97@example.com,seller
798,Timur Zhaksybek,+77363503699,timur.zhaksybek98@example.com,buyer
799,Aigerim Turarov,+77119618771,aigerim.turarov99@example.com,seller
800,Aigerim Nurpeis,+77765497633,aigerim.nurpeis0@example.com,seller
801,Timur Amanzholov,+77660111361,timur.amanzholov1@example.com,seller
802,Marat Turarov,+77483989254,marat.turarov2@example.com,seller
803,Azamat Yermekova,+77260807808,azamat.yermekova3@example.com,seller
804,Nursultan Amanov,+77182236581,nursultan.amanov4@example.com,seller
805,Aigerim Amanzholov,+77578635128,aigerim.amanzholov5@example.com,seller
806,Nursultan Turarov,+77963940176,nursultan.turarov6@example.com,seller
807,Omir Mukhtarov,+77703359731,omir.mukhtarov7@example.com,seller
808,Dias Zhumanov,+77841854568,dias.zhumanov8@example.com,seller
809,Rustem Sadykova,+77273728913,rustem.sadykova9@example.com,seller
810,Aigerim Sadykova,+77415122551,aigerim.sadykova10@example.com,buyer
811,Sara Amanzholov,+77540136501,sara.amanzholov11@example.com,seller
812,Kamila Zhumanov,+77959704252,kamila.zhumanov12@example.com,seller
813,Sara Abilov,+77946070243,sara.abilov13@example.com,seller
814,Aidos Sadykova,+77921097040,aidos.sadykova14@example.com,seller
815,Erlan Turarov,+77767892241,erlan.turarov15@example.com,seller
816,Gulnara Amanov,+77542407643,gulnara.amanov16@example.com,seller
817,Erlan Turarov,+77904692089,erlan.turarov17@example.com,seller
818,Omir Kassenov,+77299417352,omir.kassenov18@example.com,seller
819,Kamila Akhmetov,+77280947516,kamila.akhmetov19@example.com,seller
820,Zhanar Sadykova,+77886751667,zhanar.sadykova20@example.com,seller
821,Salem Akhmetov,+77739200409,salem.akhmetov21@example.com,seller
822,Bek Zhumanov,+77665227168,bek.zhumanov22@example.com,seller
823,Gulnara Amanzholov,+77115054804,gulnara.amanzholov23@example.com,buyer
824,Sara Abilov,+77691113267,sara.abilov24@example.com,seller
825,Diana Amanzholov,+77490155972,diana.amanzholov25@example.com,seller
826,Salem Bekturov,+77863186550,salem.bekturov26@example.com,seller
827,Laila Iskakov,+77552432079,laila.iskakov27@example.com,seller
828,Marat Sadykova,+77328645576,marat.sadykova28@example.com,seller
829,Bek Nurlybai,+77754923795,bek.nurlybai29@example.com,seller
830,Bek Suleimen,+77294463869,bek.suleimen30@example.com,seller
831,Diana Rysbek,+77404631194,diana.rysbek31@example.com,seller
832,Madina Turarov,+77925402124,madina.turarov32@example.com,seller
833,Kamila Kassenov,+77287547650,kamila.kassenov33@example.com,seller
834,Aigerim Amanzholov,+77696533619,aigerim.amanzholov34@example.com,buyer
835,Laila Zhaksybek,+77174734337,laila.zhaksybek35@example.com,seller
836,Rustem Nurlybai,+77850778031,rustem.nurlybai36@example.com,seller
837,Diana Suleimen,+77693713830,diana.suleimen37@example.com,seller
838,Aidos Bekturov,+77987789449,aidos.bekturov38@example.com,seller
839,Laila Yermekova,+77185115751,laila.yermekova39@example.com,seller
840,Laila Amanzholov,+77992269555,laila.amanzholov40@example.com,seller
841,Nursultan Nurpeis,+77130058682,nursultan.nurpeis41@example.com,seller
842,Arman Mukhtarov,+77198764939,arman.mukhtarov42@example.com,seller
843,Nursultan Mukhtarov,+77017477783,nursultan.mukhtarov43@example.com,seller
844,Erlan Bekturov,+77495326907,erlan.bekturov44@example.com,seller
845,Azamat Suleimen,+77048650818,azamat.suleimen45@example.com,seller
846,Erlan Zhumanov,+77720988673,erlan.zhumanov46@example.com,seller
847,Azamat Suleimen,+77012030293,azamat.suleimen47@example.com,seller
848,Timur Yermekova,+77400152809,timur.yermekova48@example.com,seller
849,Dias Saparov,+77066262563,dias.saparov49@example.com,seller
850,Salem Saparov,+77997029604,salem.saparov50@example.com,seller
851,Rustem Turarov,+77633113217,rustem.turarov51@example.com,seller
852,Bek Rysbek,+77452195803,bek.rysbek52@example.com,buyer
853,Aigerim Ibragimov,+77332140581,aigerim.ibragimov53@example.com,seller
854,Laila Ibragimov,+77893414965,laila.ibragimov54@example.com,buyer
855,Madina Mukhtarov,+77213197600,madina.mukhtarov55@example.com,seller
856,Gulnara Bekturov,+77983546754,gulnara.bekturov56@example.com,seller
857,Aidos Akhmetov,+77877644069,aidos.akhmetov57@example.com,seller
858,Sara Nurlybai,+77407151520,sara.nurlybai58@example.com,seller
859,Dias Ibragimov,+77020986453,dias.ibragimov59@example.com,buyer
860,Zhanar Ualikhanova,+77963024851,zhanar.ualikhanova60@example.com,seller
861,Zhanar Rysbek,+77098813813,zhanar.rysbek61@example.com,seller
862,Aidos Bekturov,+77983697700,aidos.bekturov62@example.com,seller
863,Timur Turarov,+77761238683,timur.turarov63@example.com,buyer
864,Rustem Saparov,+77001702569,rustem.saparov64@example.com,seller
865,Salem Ibragimov,+77107987918,salem.ibragimov65@example.com,seller
866,Marat Nurlybai,+77288691122,marat.nurlybai66@example.com,seller
867,Madina Iskakov,+77660539699,madina.iskakov67@example.com,seller
868,Omir Amanzholov,+77816267975,omir.amanzholov68@example.com,seller
869,Zhanar Ualikhanova,+77588662592,zhanar.ualikhanova69@example.com,seller
870,Timur Amanzholov,+77151211534,timur.amanzholov70@example.com,seller
871,Salem Nurlybai,+77606236479,salem.nurlybai71@example.com,seller
872,Nursultan Bekturov,+77651689611,nursultan.bekturov72@example.com,seller
873,Aidos Iskakov,+77251341315,aidos.iskakov73@example.com,seller
874,Salem Amanzholov,+77558387635,salem.amanzholov74@example.com,seller
875,Bek Iskakov,+77732429575,bek.iskakov75@example.com,seller
876,Marat Turarov,+77390932614,marat.turarov76@example.com,buyer
877,Omir Nurlybai,+77460371446,omir.nurlybai77@example.com,buyer
878,Omir Zhaksybek,+77906123163,omir.zhaksybek78@example.com,seller
879,Laila Zhaksybek,+77962923276,laila.zhaksybek79@example.com,seller
880,Aidos Zhumanov,+77254205748,aidos.zhumanov80@example.com,seller
881,Aidos Turarov,+77142486665,aidos.turarov81@example.com,seller
882,Omir Zhaksybek,+77911896854,omir.zhaksybek82@example.com,seller
883,Azamat Mukhtarov,+77325049214,azamat.mukhtarov83@example.com,buyer
884,Salem Mukhtarov,+77817173816,salem.mukhtarov84@example.com,seller
885,Diana Turarov,+77841776099,diana.turarov85@example.com,seller
886,Omir Ibragimov,+77548141721,omir.ibragimov86@example.com,seller
887,Arman Zhaksybek,+77522544939,arman.zhaksybek87@example.com,seller
888,Timur Turarov,+77720442333,timur.turarov88@example.com,seller
889,Bek Saparov,+77413494288,bek.saparov89@example.com,buyer
890,Dias Suleimen,+77581764768,dias.suleimen90@example.com,buyer
891,Kamila Turarov,+77653427376,kamila.turarov91@example.com,seller
892,Diana Ualikhanova,+77285906450,diana.ualikhanova92@example.com,buyer
893,Nursultan Nurpeis,+77647636547,nursultan.nurpeis93@example.com,seller
894,Sara Iskakov,+77630968145,sara.iskakov94@example.com,buyer
895,Gulnara Sadykova,+77870979378,gulnara.sadykova95@example.com,seller
896,Omir Rysbek,+77983813617,omir.rysbek96@example.com,seller
897,Arman Amanzholov,+77372171204,arman.amanzholov97@example.com,seller
898,Omir Amanov,+77894898284,omir.amanov98@example.com,seller
899,Sara Ualikhanova,+77836984208,sara.ualikhanova99@example.com,seller
900,Aidos Nurlybai,+77151973057,aidos.nurlybai0@example.com,seller
901,Omir Amanov,+77891747462,omir.amanov1@example.com,buyer
902,Laila Mukhtarov,+77788467237,laila.mukhtarov2@example.com,buyer
903,Dias Bekturov,+77235747842,dias.bekturov3@example.com,seller
904,Zhanar Rysbek,+77056737741,zhanar.rysbek4@example.com,seller
905,Nursultan Yermekova,+77888286002,nursultan.yermekova5@example.com,buyer
906,Kamila Amanov,+77190723740,kamila.amanov6@example.com,seller
907,Salem Zhumanov,+77352292920,salem.zhumanov7@example.com,seller
908,Aidos Sadykova,+77095519439,aidos.sadykova8@example.com,seller
909,Erlan Iskakov,+77196245885,erlan.iskakov9@example.com,seller
910,Kamila Zhaksybek,+77258095832,kamila.zhaksybek10@example.com,seller
911,Diana Ualikhanova,+77077833387,diana.ualikhanova11@example.com,seller
912,Salem Akhmetov,+77006707662,salem.akhmetov12@example.com,seller
913,Dias Sadykova,+77844284468,dias.sadykova13@example.com,seller
914,Salem Sadykova,+77098211758,salem.sadykova14@example.com,seller
915,Laila Akhmetov,+77001101330,laila.akhmetov15@example.com,seller
916,Gulnara Suleimen,+77876475705,gulnara.suleimen16@example.com,seller
917,Sara Kassenov,+77458921202,sara.kassenov17@example.com,buyer
918,Madina Akhmetov,+77244182593,madina.akhmetov18@example.com,seller
919,Madina Nurlybai,+77146205280,madina.nurlybai19@example.com,seller
920,Madina Sadykova,+77496471866,madina.sadykova20@example.com,seller
921,Zhanar Nurlybai,+77337058401,zhanar.nurlybai21@example.com,seller
922,Aidos Amanov,+77275334983,aidos.amanov22@example.com,buyer
923,Erlan Nurlybai,+77843110227,erlan.nurlybai23@example.com,seller
924,Salem Ibragimov,+77750681734,salem.ibragimov24@example.com,seller
925,Rustem Nurpeis,+77856254086,rustem.nurpeis25@example.com,seller
926,Zhanar Nurlybai,+77596284182,zhanar.nurlybai26@example.com,buyer
927,Zhanar Akhmetov,+77141202487,zhanar.akhmetov27@example.com,seller
928,Kamila Amanov,+77822476693,kamila.amanov28@example.com,seller
929,Zhanar Turarov,+77670450000,zhanar.turarov29@example.com,buyer
930,Bek Yermekova,+77864118944,bek.yermekova30@example.com,seller
931,Salem Turarov,+77228940430,salem.turarov31@example.com,seller
932,Madina Rysbek,+77356793825,madina.rysbek32@example.com,buyer
933,Diana Akhmetov,+77831809747,diana.akhmetov33@example.com,seller
934,Rustem Kassenov,+77073788332,rustem.kassenov34@example.com,seller
935,Timur Yermekova,+77946663028,timur.yermekova35@example.com,seller
936,Gulnara Rysbek,+77562659946,gulnara.rysbek36@example.com,buyer
937,Sara Nurpeis,+77451698338,sara.nurpeis37@example.com,seller
938,Azamat Rysbek,+77585908727,azamat.rysbek38@example.com,seller
939,Madina Ualikhanova,+77480826586,madina.ualikhanova39@example.com,buyer
940,Laila Amanzholov,+77235181023,laila.amanzholov40@example.com,seller
941,Timur Amanzholov,+77540499969,timur.amanzholov41@example.com,seller
942,Salem Saparov,+77189919958,salem.saparov42@example.com,seller
943,Rustem Bekturov,+77989063686,rustem.bekturov43@example.com,seller
944,Azamat Nurpeis,+77580026872,azamat.nurpeis44@example.com,seller
945,Sara Ibragimov,+77056986671,sara.ibragimov45@example.com,seller
946,Gulnara Rysbek,+77756652902,gulnara.rysbek46@example.com,seller
947,Azamat Akhmetov,+77482094659,azamat.akhmetov47@example.com,seller
948,Omir Turarov,+77391080478,omir.turarov48@example.com,seller
949,Nursultan Yermekova,+77606203548,nursultan.yermekova49@example.com,seller
950,Aidos Zhumanov,+77036522577,aidos.zhumanov50@example.com,seller
951,Sara Suleimen,+77045639583,sara.suleimen51@example.com,seller
952,Timur Mukhtarov,+77715200536,timur.mukhtarov52@example.com,seller
953,Rustem Suleimen,+77089479909,rustem.suleimen53@example.com,buyer
954,Gulnara Iskakov,+77416504706,gulnara.iskakov54@example.com,seller
955,Marat Mukhtarov,+77152819463,marat.mukhtarov55@example.com,seller
956,Timur Zhaksybek,+77732267407,timur.zhaksybek56@example.com,seller
957,Madina Kassenov,+77180592735,madina.kassenov57@example.com,buyer
958,Azamat Zhumanov,+77398303491,azamat.zhumanov58@example.com,seller
959,Sara Rysbek,+77750151038,sara.rysbek59@example.com,seller
960,Nursultan Mukhtarov,+77958817965,nursultan.mukhtarov60@example.com,buyer
961,Diana Kassenov,+77470016929,diana.kassenov61@example.com,seller
962,Laila Akhmetov,+77936220121,laila.akhmetov62@example.com,seller
963,Aidos Kassenov,+77923344512,aidos.kassenov63@example.com,seller
964,Madina Turarov,+77343068609,madina.turarov64@example.com,seller
965,Sara Yermekova,+77926449853,sara.yermekova65@example.com,seller
966,Omir Nurlybai,+77278775239,omir.nurlybai66@example.com,seller
967,Marat Ibragimov,+77034349664,marat.ibragimov67@example.com,seller
968,Timur Sadykova,+77896309776,timur.sadykova68@example.com,seller
969,Arman Zhaksybek,+77756112323,arman.zhaksybek69@example.com,seller
970,Diana Zhaksybek,+77638833926,diana.zhaksybek70@example.com,buyer
971,Omir Nurlybai,+77723778656,omir.nurlybai71@example.com,seller
972,Aidos Abilov,+77715570609,aidos.abilov72@example.com,buyer
973,Madina Mukhtarov,+77421626653,madina.mukhtarov73@example.com,seller
974,Marat Yermekova,+77326484573,marat.yermekova74@example.com,buyer
975,Aigerim Nurlybai,+77127257185,aigerim.nurlybai75@example.com,seller
976,Kamila Akhmetov,+77135352139,kamila.akhmetov76@example.com,seller
977,Aigerim Ualikhanova,+77048970283,aigerim.ualikhanova77@example.com,seller
978,Dias Turarov,+77582785263,dias.turarov78@example.com,seller
979,Marat Suleimen,+77237706453,marat.suleimen79@example.com,seller
980,Marat Zhumanov,+77957677729,marat.zhumanov80@example.com,seller
981,Salem Akhmetov,+77371630823,salem.akhmetov81@example.com,seller
982,Omir Nurlybai,+77365574317,omir.nurlybai82@example.com,seller
983,Madina Akhmetov,+77416528453,madina.akhmetov83@example.com,seller
984,Madina Sadykova,+77437611075,madina.sadykova84@example.com,seller
985,Laila Nurlybai,+77014010420,laila.nurlybai85@example.com,seller
986,Azamat Nurlybai,+77460069558,azamat.nurlybai86@example.com,buyer
987,Dias Amanzholov,+77415384952,dias.amanzholov87@example.com,seller
988,Bek Rysbek,+77047340022,bek.rysbek88@example.com,seller
989,Bek Iskakov,+77286749065,bek.iskakov89@example.com,seller
990,Aigerim Yermekova,+77612329191,aigerim.yermekova90@example.com,seller
991,Timur Nurlybai,+77750426644,timur.nurlybai91@example.com,seller
992,Rustem Mukhtarov,+77002984022,rustem.mukhtarov92@example.com,seller
993,Bek Zhaksybek,+77404775916,bek.zhaksybek93@example.com,seller
994,Sara Ibragimov,+77008643561,sara.ibragimov94@example.com,seller
995,Nursultan Akhmetov,+77889533119,nursultan.akhmetov95@example.com,seller
996,Dias Amanov,+77228187922,dias.amanov96@example.com,seller
997,Sara Rysbek,+77139594898,sara.rysbek97@example.com,seller
998,Nursultan Saparov,+77113567378,nursultan.saparov98@example.com,seller
999,Salem Rysbek,+77197321806,salem.rysbek99@example.com,seller
1000,Nursultan Nurlybai,+77754256866,nursultan.nurlybai0@example.com,seller
1001,Rustem Abilov,+77330406757,rustem.abilov1@example.com,seller
1002,Arman Turarov,+77016356679,arman.turarov2@example.com,seller
1003,Laila Sadykova,+77690578165,laila.sadykova3@example.com,seller
1004,Madina Akhmetov,+77262299341,madina.akhmetov4@example.com,buyer
1005,Salem Amanzholov,+77980889460,salem.amanzholov5@example.com,seller
1006,Erlan Rysbek,+77260893196,erlan.rysbek6@example.com,seller
1007,Diana Suleimen,+77094904011,diana.suleimen7@example.com,seller
1008,Azamat Zhaksybek,+77236163120,azamat.zhaksybek8@example.com,buyer
1009,Marat Mukhtarov,+77302354833,marat.mukhtarov9@example.com,seller
1010,Gulnara Ibragimov,+77809855907,gulnara.ibragimov10@example.com,seller
1011,Sara Nurlybai,+77924173622,sara.nurlybai11@example.com,seller
1012,Dias Kassenov,+77637178891,dias.kassenov12@example.com,seller
1013,Timur Kassenov,+77424387157,timur.kassenov13@example.com,seller
1014,Rustem Abilov,+77449984014,rustem.abilov14@example.com,seller
1015,Aidos Nurpeis,+77491315404,aidos.nurpeis15@example.com,seller
1016,Omir Iskakov,+77200294311,omir.iskakov16@example.com,buyer
1017,Kamila Zhaksybek,+77497536841,kamila.zhaksybek17@example.com,seller
1018,Marat Nurpeis,+77001178290,marat.nurpeis18@example.com,seller
1019,Arman Turarov,+77860231593,arman.turarov19@example.com,seller
1020,Nursultan Abilov,+77766323369,nursultan.abilov20@example.com,seller
1021,Nursultan Yermekova,+77463264925,nursultan.yermekova21@example.com,buyer
1022,Arman Zhumanov,+77779061056,arman.zhumanov22@example.com,buyer
1023,Dias Akhmetov,+77973781137,dias.akhmetov23@example.com,seller
1024,Erlan Nurlybai,+77976955622,erlan.nurlybai24@example.com,seller
1025,Aidos Akhmetov,+77607247598,aidos.akhmetov25@example.com,seller
1026,Zhanar Suleimen,+77829790424,zhanar.suleimen26@example.com,seller
1027,Erlan Ualikhanova,+77227027678,erlan.ualikhanova27@example.com,seller
1028,Sara Amanzholov,+77591203447,sara.amanzholov28@example.com,buyer
1029,Laila Ibragimov,+77610932306,laila.ibragimov29@example.com,seller
1030,Bek Kassenov,+77755890305,bek.kassenov30@example.com,seller
1031,Azamat Amanzholov,+77554871154,azamat.amanzholov31@example.com,buyer
1032,Madina Ibragimov,+77984801482,madina.ibragimov32@example.com,seller
1033,Bek Amanzholov,+77822043724,bek.amanzholov33@example.com,buyer
1034,Dias Amanzholov,+77403123168,dias.amanzholov34@example.com,buyer
1035,Erlan Nurlybai,+77514957846,erlan.nurlybai35@example.com,seller
1036,Erlan Rysbek,+77356158918,erlan.rysbek36@example.com,seller
1037,Madina Suleimen,+77551810560,madina.suleimen37@example.com,buyer
1038,Nursultan Amanov,+77174497626,nursultan.amanov38@example.com,seller
1039,Madina Kassenov,+77591846322,madina.kassenov39@example.com,seller
1040,Marat Saparov,+77576228471,marat.saparov40@example.com,seller
1041,Rustem Nurpeis,+77711338235,rustem.nurpeis41@example.com,seller
1042,Madina Rysbek,+77095219997,madina.rysbek42@example.com,seller
1043,Kamila Amanov,+77299317479,kamila.amanov43@example.com,seller
1044,Diana Iskakov,+77802914771,diana.iskakov44@example.com,buyer
1045,Dias Ualikhanova,+77386441343,dias.ualikhanova45@example.com,seller
1046,Aidos Nurpeis,+77789972571,aidos.nurpeis46@example.com,buyer
1047,Diana Sadykova,+77680799423,diana.sadykova47@example.com,buyer
1048,Madina Rysbek,+77767074846,madina.rysbek48@example.com,seller
1049,Rustem Nurpeis,+77140214044,rustem.nurpeis49@example.com,seller
1050,Bek Akhmetov,+77913202910,bek.akhmetov50@example.com,buyer
1051,Arman Abilov,+77400431302,arman.abilov51@example.com,seller
1052,Madina Nurpeis,+77540455195,madina.nurpeis52@example.com,buyer
1053,Zhanar Ibragimov,+77951695909,zhanar.ibragimov53@example.com,buyer
1054,Zhanar Rysbek,+77425065275,zhanar.rysbek54@example.com,buyer
1055,Aidos Sadykova,+77369833567,aidos.sadykova55@example.com,seller
1056,Gulnara Zhaksybek,+77493490527,gulnara.zhaksybek56@example.com,seller
1057,Azamat Nurlybai,+77103029613,azamat.nurlybai57@example.com,seller
1058,Diana Turarov,+77734210703,diana.turarov58@example.com,buyer
1059,Nursultan Zhumanov,+77096270450,nursultan.zhumanov59@example.com,seller
1060,Dias Amanov,+77320552711,dias.amanov60@example.com,seller
1061,Marat Sadykova,+77924062859,marat.sadykova61@example.com,seller
1062,Laila Iskakov,+77234258002,laila.iskakov62@example.com,seller
1063,Aidos Rysbek,+77266225137,aidos.rysbek63@example.com,seller
1064,Dias Zhumanov,+77415644788,dias.zhumanov64@example.com,seller
1065,Nursultan Nurpeis,+77609336770,nursultan.nurpeis65@example.com,seller
1066,Aigerim Suleimen,+77450756345,aigerim.suleimen66@example.com,seller
1067,Aidos Iskakov,+77059997565,aidos.iskakov67@example.com,seller
1068,Azamat Amanzholov,+77950044723,azamat.amanzholov68@example.com,seller
1069,Zhanar Bekturov,+77494463016,zhanar.bekturov69@example.com,seller
1070,Azamat Abilov,+77752076914,azamat.abilov70@example.com,seller
1071,Diana Turarov,+77612384962,diana.turarov71@example.com,seller
1072,Omir Akhmetov,+77064901853,omir.akhmetov72@example.com,seller
1073,Laila Saparov,+77836233267,laila.saparov73@example.com,seller
1074,Timur Sadykova,+77473493588,timur.sadykova74@example.com,seller
1075,Azamat Yermekova,+77735360479,azamat.yermekova75@example.com,seller
1076,Marat Yermekova,+77770173255,marat.yermekova76@example.com,buyer
1077,Laila Ualikhanova,+77369141602,laila.ualikhanova77@example.com,seller
1078,Timur Zhumanov,+77404724239,timur.zhumanov78@example.com,buyer
1079,Gulnara Yermekova,+77139023550,gulnara.yermekova79@example.com,seller
1080,Azamat Nurpeis,+77465832017,azamat.nurpeis80@example.com,buyer
1081,Dias Saparov,+77157687636,dias.saparov81@example.com,seller
1082,Aigerim Ualikhanova,+77714537172,aigerim.ualikhanova82@example.com,seller
1083,Sara Amanzholov,+77746708348,sara.amanzholov83@example.com,seller
1084,Kamila Nurpeis,+77108890152,kamila.nurpeis84@example.com,seller
1085,Salem Amanov,+77637929920,salem.amanov85@example.com,buyer
1086,Marat Ualikhanova,+77158397223,marat.ualikhanova86@example.com,buyer
1087,Timur Turarov,+77706538226,timur.turarov87@example.com,seller
1088,Kamila Abilov,+77215836278,kamila.abilov88@example.com,seller
1089,Rustem Nurpeis,+77773271730,rustem.nurpeis89@example.com,seller
1090,Gulnara Kassenov,+77954517214,gulnara.kassenov90@example.com,seller
1091,Madina Akhmetov,+77570832029,madina.akhmetov91@example.com,seller
1092,Rustem Abilov,+77279969634,rustem.abilov92@example.com,seller
1093,Madina Abilov,+77083266881,madina.abilov93@example.com,seller
1094,Omir Iskakov,+77536342896,omir.iskakov94@example.com,seller
1095,Aidos Akhmetov,+77771771232,aidos.akhmetov95@example.com,seller
1096,Omir Zhaksybek,+77835759851,omir.zhaksybek96@example.com,seller
1097,Laila Rysbek,+77536204647,laila.rysbek97@example.com,seller
1098,Gulnara Bekturov,+77630100168,gulnara.bekturov98@example.com,seller
1099,Sara Yermekova,+77387075984,sara.yermekova99@example.com,buyer
1100,Zhanar Akhmetov,+77605931484,zhanar.akhmetov0@example.com,seller
1101,Kamila Bekturov,+77415172178,kamila.bekturov1@example.com,seller
1102,Dias Ualikhanova,+77224005882,dias.ualikhanova2@example.com,seller
1103,Diana Turarov,+77190141637,diana.turarov3@example.com,seller
1104,Timur Akhmetov,+77023757620,timur.akhmetov4@example.com,seller
1105,Laila Ibragimov,+77993525825,laila.ibragimov5@example.com,seller
1106,Erlan Turarov,+77874848279,erlan.turarov6@example.com,seller
1107,Nursultan Bekturov,+77639890586,nursultan.bekturov7@example.com,buyer
1108,Sara Akhmetov,+77618170969,sara.akhmetov8@example.com,seller
1109,Azamat Saparov,+77906495257,azamat.saparov9@example.com,seller
1110,Nursultan Suleimen,+77916383414,nursultan.suleimen10@example.com,seller
1111,Aidos Zhaksybek,+77934279668,aidos.zhaksybek11@example.com,seller
1112,Diana Abilov,+77395075488,diana.abilov12@example.com,seller
1113,Kamila Kassenov,+77413182261,kamila.kassenov13@example.com,buyer
1114,Timur Sadykova,+77716935106,timur.sadykova14@example.com,seller
1115,Salem Nurlybai,+77209823464,salem.nurlybai15@example.com,seller
1116,Nursultan Ualikhanova,+77876793968,nursultan.ualikhanova16@example.com,seller
1117,Timur Ibragimov,+77951475804,timur.ibragimov17@example.com,seller
1118,Aigerim Sadykova,+77486195859,aigerim.sadykova18@example.com,seller
1119,Rustem Zhaksybek,+77242671534,rustem.zhaksybek19@example.com,seller
1120,Aidos Mukhtarov,+77573547682,aidos.mukhtarov20@example.com,seller
1121,Bek Iskakov,+77882563848,bek.iskakov21@example.com,seller
1122,Nursultan Nurpeis,+77129114508,nursultan.nurpeis22@example.com,seller
1123,Omir Amanzholov,+77479569759,omir.amanzholov23@example.com,buyer
1124,Salem Rysbek,+77341810296,salem.rysbek24@example.com,buyer
1125,Aigerim Akhmetov,+77875792661,aigerim.akhmetov25@example.com,seller
1126,Nursultan Ualikhanova,+77954749911,nursultan.ualikhanova26@example.com,seller
1127,Kamila Rysbek,+77906390068,kamila.rysbek27@example.com,seller
1128,Madina Suleimen,+77533886006,madina.suleimen28@example.com,seller
1129,Nursultan Mukhtarov,+77742493520,nursultan.mukhtarov29@example.com,seller
1130,Sara Nurpeis,+77238976699,sara.nurpeis30@example.com,seller
1131,Gulnara Zhaksybek,+77141794996,gulnara.zhaksybek31@example.com,seller
1132,Azamat Ibragimov,+77436731210,azamat.ibragimov32@example.com,buyer
1133,Aigerim Zhaksybek,+77003656410,aigerim.zhaksybek33@example.com,seller
1134,Kamila Sadykova,+77693320994,kamila.sadykova34@example.com,buyer
1135,Omir Nurpeis,+77873673014,omir.nurpeis35@example.com,seller
1136,Salem Turarov,+77026399671,salem.turarov36@example.com,seller
1137,Sara Iskakov,+77706828453,sara.iskakov37@example.com,seller
1138,Madina Mukhtarov,+77988674483,madina.mukhtarov38@example.com,seller
1139,Bek Kassenov,+77783282022,bek.kassenov39@example.com,buyer
1140,Dias Saparov,+77200047312,dias.saparov40@example.com,seller
1141,Gulnara Yermekova,+77128757852,gulnara.yermekova41@example.com,seller
1142,Aidos Zhumanov,+77323329344,aidos.zhumanov42@example.com,seller
1143,Laila Suleimen,+77825964494,laila.suleimen43@example.com,seller
1144,Azamat Iskakov,+77865567967,azamat.iskakov44@example.com,seller
1145,Bek Kassenov,+77975422633,bek.kassenov45@example.com,seller
1146,Aigerim Suleimen,+77212725013,aigerim.suleimen46@example.com,seller
1147,Marat Akhmetov,+77376952556,marat.akhmetov47@example.com,seller
1148,Erlan Bekturov,+77188989570,erlan.bekturov48@example.com,seller
1149,Marat Kassenov,+77618060269,marat.kassenov49@example.com,seller
1150,Rustem Akhmetov,+77137246233,rustem.akhmetov50@example.com,seller
1151,Marat Akhmetov,+77888249691,marat.akhmetov51@example.com,buyer
1152,Rustem Nurpeis,+77181436558,rustem.nurpeis52@example.com,seller
1153,Gulnara Abilov,+77750878949,gulnara.abilov53@example.com,seller
1154,Erlan Zhumanov,+77652753126,erlan.zhumanov54@example.com,seller
1155,Aidos Saparov,+77390402402,aidos.saparov55@example.com,seller
1156,Rustem Akhmetov,+77242130763,rustem.akhmetov56@example.com,seller
1157,Rustem Ualikhanova,+77458296079,rustem.ualikhanova57@example.com,buyer
1158,Erlan Akhmetov,+77037321568,erlan.akhmetov58@example.com,seller
1159,Azamat Turarov,+77974311189,azamat.turarov59@example.com,seller
1160,Salem Zhaksybek,+77048921479,salem.zhaksybek60@example.com,seller
1161,Azamat Zhumanov,+77534545407,azamat.zhumanov61@example.com,seller
1162,Erlan Kassenov,+77890953276,erlan.kassenov62@example.com,seller
1163,Azamat Sadykova,+77105946419,azamat.sadykova63@example.com,seller
1164,Bek Suleimen,+77167472502,bek.suleimen64@example.com,seller
1165,Arman Akhmetov,+77692355342,arman.akhmetov65@example.com,seller
1166,Salem Amanzholov,+77678733695,salem.amanzholov66@example.com,buyer
1167,Dias Amanov,+77715348960,dias.amanov67@example.com,seller
1168,Kamila Amanzholov,+77922912547,kamila.amanzholov68@example.com,seller
1169,Azamat Amanov,+77215074907,azamat.amanov69@example.com,seller
1170,Gulnara Rysbek,+77140686092,gulnara.rysbek70@example.com,seller
1171,Aigerim Yermekova,+77741796333,aigerim.yermekova71@example.com,seller
1172,Diana Kassenov,+77987458775,diana.kassenov72@example.com,buyer
1173,Arman Zhumanov,+77313572258,arman.zhumanov73@example.com,seller
1174,Diana Akhmetov,+77601524230,diana.akhmetov74@example.com,buyer
1175,Nursultan Kassenov,+77788397590,nursultan.kassenov75@example.com,seller
1176,Azamat Sadykova,+77404829596,azamat.sadykova76@example.com,seller
1177,Marat Ibragimov,+77226627746,marat.ibragimov77@example.com,seller
1178,Madina Bekturov,+77260106618,madina.bekturov78@example.com,seller
1179,Rustem Turarov,+77918139014,rustem.turarov79@example.com,buyer
1180,Salem Sadykova,+77291581061,salem.sadykova80@example.com,seller
1181,Bek Rysbek,+77112250457,bek.rysbek81@example.com,seller
1182,Aidos Amanov,+77718335840,aidos.amanov82@example.com,seller
